TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,2,83.7007954726461,0,0.00979952544882651,174.966225239489,369.557958303019,1.00633678878976,8.70663674073799E-06,0,0,0,11.2852241245774,89.9338226318359,0,0,0,0
0.0200000000186265,2,83.702446200687,0,0.0110431166761214,174.966021588712,369.531814275309,0.998255420208297,3.96549587623966E-05,-2.05129876271468,0.693985241812061,2.14768746848996,11.285551396152,89.9350463867188,1.91699497505592E-05,2.53833036903915E-09,0.163631170425682,0.163443630721643
0.220000000204891,2,83.7368902449729,0,0.305087272006053,174.963739973228,369.084248719737,1.17624544611046,0.0312713784218664,0.928066959139534,1.79865202113151,4.49010345145327,11.3030030921183,89.9169616699219,0.00343616005895459,4.31606919073952E-07,2.8127238529791,2.81371888522986
0.420000000391155,2,83.9102677266114,0,1.3682528736771,174.96470946007,368.544419465587,1.48041836362689,0.881550525772111,0.076793609241967,-0.282337035222314,0.293062982407373,11.3999503292539,89.9429840087891,0.018774706777667,6.13332309548216E-06,5.94891316269312,5.97128748568906
0.62000000057742,2,84.3230297190836,0,2.61611954885416,174.977165761952,367.994726834819,1.62490825570815,3.51006449884284,0.026723393703036,-0.148424238659632,0.149198128151633,11.7025115774153,89.9396331787109,0.0481004157206322,2.70282720602101E-05,9.12083797659361,9.18771997725731
0.820000000763685,2,84.988717222726,0,3.88813378641558,174.997623610908,367.443934140727,1.64262624614938,8.00789842011787,0.0472718236345201,-0.136550485917651,0.144096364407851,12.2540458430932,89.9457763671875,0.0916797536604548,7.4160636815244E-05,12.2794291213304,12.4148295529906
1.02000000094995,2,85.9096559888101,0,5.16713178312651,175.029052977334,366.893048463389,1.64675891945952,14.3763850118016,0.032739293770631,-0.116122827792513,0.119350962508565,13.0600118985097,89.9553100585938,0.149583982033901,0.000158126300251513,15.4195369096171,15.6475379803571
1.22000000113621,2,87.086970615061,0,6.45120870789826,175.069297147447,366.342144189402,1.64942077597316,22.6299852554643,0.0356396803592764,-0.109161541140453,0.11397238786938,14.1218759137462,89.9541381835938,0.221861033480551,0.000290145883349458,18.5405897593672,18.8851760480847
1.42000000132248,2,88.5216470677056,0,7.74018485483206,175.119826608103,365.791235623881,1.65191391199518,32.78733232101,0.0350263940478006,-0.105474985165317,0.108695507088975,15.4406605979765,89.9647216796875,0.308553914757551,0.000481317510594935,21.6422119366663,22.1277752358942
1.62000000150874,2,90.2146673207288,0.0126440545532682,9.03408425859951,175.179977392198,365.240331349894,1.65441723487539,44.8680719143979,0.0325174718676754,-0.100702853785072,0.104483019802501,17.0173470886797,89.9675048828125,0.409703650580037,0.000743020212043282,24.7245754347815,25.3753666704983
1.82000000169501,2,92.1670193740632,0.0219001448999331,10.3329281078619,175.250138226097,364.689422784373,1.65693106525965,58.8916440480155,0.0341123534569822,-0.100236410467588,0.105595077259814,18.8529217751371,89.9692230224609,0.525348784818439,0.00108679549067457,27.7873855386181,28.6279818496179
2.02000000188127,2,94.3796937922365,0.0219001448999331,11.6367386620199,175.33033798671,364.138517079875,1.65945523390145,74.8773220739261,0.0322949989853073,-0.0979116672066895,0.101236177382079,20.9483713385253,89.9764038085937,0.655525528548081,0.00152429922725321,30.8306937674652,31.885652984476
2.22000000206754,2,96.853686724056,0.0309714819354214,12.945537572263,175.420585390294,363.587605653331,1.66198955388975,92.84420101573,0.0328421481854556,-0.097893572146045,0.101443278440315,23.3046930479503,89.9827728271484,0.800267733298307,0.00206743498726893,33.8543299788004,35.1484120275761
2.4200000022538,2,99.5899982100935,0.0368634369279533,14.2593459727318,175.521093586586,363.036701379344,1.66453391978772,112.811120095932,0.0323137539161736,-0.0971790555176655,0.0988916745636868,25.9228803028911,89.9804107666016,0.959606708408132,0.00272819677065363,36.8582522983465,38.4162912913528
2.62000000244007,2,102.589632666868,0.0419355847819754,15.5781864322026,175.631811520381,362.485815702006,1.66708841481399,134.796765653149,0.0321247119032137,-0.0972772413070001,0.100855400581259,28.8039400816045,89.9817169189453,1.13357140612382,0.00351881531712944,39.8423633495702,41.6893225484267
2.82000000262633,2,105.853598887334,0.0505762182130729,16.9020802432259,175.752932114818,361.934911428019,1.66965346485281,158.819591492223,0.0321263955835131,-0.0974914143406704,0.101631903532889,31.948878648692,89.9892913818359,1.32218816904785,0.00445164801741181,42.8065799843037,44.9675384049644
3.02000000281259,2,109.382909927994,0.0586280690816224,18.2310499097786,175.884469916847,361.384002862498,1.67222881607842,184.897846745585,0.0318066464502743,-0.097827727782329,0.10162796586085,35.3587105096027,89.9861572265625,1.52548087556468,0.0055392414745802,45.7508329276882,48.2509715684313
3.22000000299886,2,113.17858354433,0.0680903175997488,19.5651177762855,176.02654383529,360.833094296977,1.67481454596006,213.049522111175,0.0318541433213886,-0.098481647545283,0.101624439245179,39.0344412434637,90,1.74347080528482,0.0067943124040274,48.6750363491821,51.5396554823317
3.42000000318512,2,117.241641344083,0.0769107812676665,20.9043052368086,176.179234150635,360.28219002299,1.6774106197026,243.292295925325,0.031674813739287,-0.0990885309929268,0.10144701058417,42.9770976154751,89.9888061523438,1.97617663953248,0.0082297349476567,51.5791267790457,54.8336230220083
3.62000000337139,2,121.573110244598,0.0852888108566654,22.2486345160763,176.34260828693,359.731281457469,1.68001695459937,275.643806962484,0.0316319949993466,-0.0999525793171397,0.10201620694938,47.1877007281664,89.9901123046875,2.22361446174344,0.00985856675709297,54.4630280341938,58.1329073674189
